"bathrooms","bedrooms","levels","livingArea","price","pricePerSquareFoot","garageSpaces","hasGarage","parking","pool","spa","homeType","isNewConstruction","yearBuilt","mild_uout","extr_uout","mout","f.price","f.yearBuilt"
3,3,"two",2750,299900,109,"0","0","1","0","0","SINGLE_FAMILY","0",1972,"0","0",0,"Medium-Low","Old"
3,3,"three or more",1998,350000,175,"1","1","1","0","0","TOWNHOUSE","0",2005,"0","0",0,"Medium-High","Recent"
2,3,"one",1728,150000,87,"0","0","0","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Low","Recent"
2,4,"three or more",1560,185000,119,"1","1","1","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Low","Old"
4,3,"two",3025,415005,137,"2","1","1","0","0","SINGLE_FAMILY","0",1994,"0","0",0,"Medium-High","Old"
4,4,"three or more",2491,839000,337,"0","0","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
2,3,"one",1656,119400,72,"0","0","0","0","0","SINGLE_FAMILY","0",1910,"0","0",0,"Low","Historic"
4,4,"three or more",2715,475000,175,"2","1","1","1","1","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-High","Recent"
3,4,"two",3839,639500,167,"2","1","1","0","1","SINGLE_FAMILY","0",1969,"0","0",0,"High","Old"
1,1,"one",631,167900,266,"0","0","0","0","0","CONDO","0",1963,"0","0",0,"Low","Old"
2,4,"two",3936,91500,23,"0","0","0","0","0","SINGLE_FAMILY","0",1900,"0","0",1,"Low","Historic"
1,1,"one",850,240000,282,"1","1","1","1","0","CONDO","0",2010,"0","0",0,"Medium-Low","Recent"
4,2,"three or more",1700,312000,184,"0","1","1","0","0","TOWNHOUSE","0",1993,"0","0",0,"Medium-Low","Old"
1,1,"one",731,39900,55,"0","0","0","0","0","SINGLE_FAMILY","0",1903,"0","0",1,"Low","Historic"
2,2,"one",1065,325000,305,"0","1","1","0","0","SINGLE_FAMILY","0",1980,"0","0",0,"Medium-Low","Old"
4,4,"two",2691,325000,121,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
3,5,"two",2986,389900,131,"2","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
3,5,"one",3098,259900,84,"0","0","0","0","0","SINGLE_FAMILY","0",1923,"0","0",0,"Medium-Low","Historic"
2,3,"one",1248,135000,108,"0","0","0","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"Low","Old"
2,3,"one",2290,295000,129,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-Low","Recent"
3,4,"two",2188,374900,171,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-High","Recent"
3,2,"one",2100,450000,214,"0","0","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
5,6,"three or more",6139,998000,163,"3 or more","1","1","0","1","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
2,3,"one",1740,179900,103,"0","0","1","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Low","Old"
4,4,"two",3766,799000,212,"2","1","1","0","1","SINGLE_FAMILY","0",1979,"0","0",0,"High","Old"
3,3,"two",2700,285000,106,"0","0","0","0","1","SINGLE_FAMILY","0",2008,"0","0",0,"Medium-Low","Recent"
2,3,"one",1296,229500,177,"0","1","0","0","1","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-Low","Old"
5,5,"two",3626,248000,68,"2","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-Low","Recent"
3,3,"two",2342,368000,157,"2","1","1","0","0","SINGLE_FAMILY","0",1991,"0","0",0,"Medium-High","Old"
1,2,"one",1250,219900,176,"0","1","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
3,3,"one",3036,325000,107,"0","0","1","1","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-Low","Old"
4,3,"one",2289,373000,163,"0","1","1","0","1","CONDO","0",2005,"0","0",0,"Medium-High","Recent"
3,4,"two",2730,330000,121,"0","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
4,4,"three or more",2295,536068,234,"0","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"High","New"
3,4,"two",2650,450000,170,"2","1","1","0","1","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
4,5,"three or more",3776,5e+05,132,"2","1","1","0","1","SINGLE_FAMILY","0",1996,"0","0",0,"High","Recent"
1,3,"one",1176,75000,64,"0","0","0","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Low","Historic"
3,3,"two",1881,445000,237,"2","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-High","Recent"
2,3,"one",1758,299900,171,"0","0","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Medium-Low","Old"
2,2,"one",1658,269900,163,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-Low","Old"
3,4,"two",2368,505000,213,"2","1","1","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"High","Old"
1,4,"one",2979,99500,33,"0","0","0","0","0","MULTI_FAMILY","0",1942,"0","0",0,"Low","Old"
3,3,"one",2215,389900,176,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
1,3,"one",1296,89900,69,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
4,5,"two",4400,515000,117,"2","1","1","0","1","SINGLE_FAMILY","0",2013,"0","0",0,"High","Recent"
3,4,"two",2295,337900,147,"2","1","1","0","1","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-High","Recent"
3,3,"one",4286,549900,128,"0","0","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"High","Old"
3,3,"two",2145,367832,171,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"Medium-High","New"
2,3,"one",1755,477000,272,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"High","Old"
1,3,"one",1118,144500,129,"0","1","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
3,4,"two",2626,399900,152,"0","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
3,3,"two",3137,425000,135,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-High","Old"
3,4,"two",2700,499900,185,"2","1","1","0","0","SINGLE_FAMILY","0",1894,"0","0",0,"High","Historic"
5,6,"two",4675,422500,90,"0","1","0","0","0","SINGLE_FAMILY","0",2012,"0","0",0,"Medium-High","Recent"
4,5,"two",3675,649900,177,"2","1","1","0","0","SINGLE_FAMILY","0",1969,"0","0",0,"High","Old"
1,3,"one",1165,250000,215,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Medium-Low","Old"
2,2,"one",1045,395000,378,"0","1","1","1","0","CONDO","0",2005,"0","0",0,"Medium-High","Recent"
2,3,"one",1693,185000,109,"0","0","0","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Low","Old"
2,3,"three or more",1534,265000,173,"2","1","1","0","0","SINGLE_FAMILY","0",1978,"0","0",0,"Medium-Low","Old"
6,5,"two",3987,698500,175,"0","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"High","Recent"
6,5,"two",5000,895000,179,"0","0","1","0","0","SINGLE_FAMILY","0",1914,"0","0",1,"High","Historic"
1,2,"one",1306,139900,107,"0","0","0","0","0","SINGLE_FAMILY","0",1974,"0","0",0,"Low","Old"
3,5,"two",2893,365000,126,"2","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
3,3,"one",2303,218500,95,"0","1","1","0","0","SINGLE_FAMILY","0",1963,"0","0",0,"Low","Old"
4,4,"two",2856,632500,221,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"High","New"
4,4,"two",3600,679900,189,"0","0","1","1","0","SINGLE_FAMILY","0",1985,"0","0",0,"High","Old"
4,4,"three or more",3226,430000,133,"2","1","1","0","1","SINGLE_FAMILY","0",1991,"0","0",0,"Medium-High","Old"
7,7,"two",6500,1200000,185,"0","1","0","0","0","SINGLE_FAMILY","0",1832,"0","0",1,"High","Historic"
4,9,"two",4708,399900,85,"0","0","0","0","0","SINGLE_FAMILY","0",1890,"0","0",1,"Medium-High","Historic"
4,5,"three or more",2850,480000,168,"0","1","1","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"High","Old"
2,2,"one",1794,192500,107,"0","1","0","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Low","Recent"
2,3,"one",1125,249000,221,"0","0","0","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Medium-Low","Old"
3,3,"two",2962,325000,110,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-Low","Recent"
1,1,"one",576,76000,132,"0","0","1","0","0","SINGLE_FAMILY","0",2010,"0","0",0,"Low","Recent"
3,3,"two",2500,524900,210,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
2,3,"one",1392,269900,194,"0","0","0","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Medium-Low","Old"
3,4,"two",2819,485000,172,"2","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"High","Old"
3,4,"two",2717,330000,121,"0","0","0","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Medium-High","Old"
2,3,"three or more",2080,555000,267,"2","1","1","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"High","Old"
2,4,"two",1500,157900,105,"0","0","0","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"Low","Old"
1,3,"one",1104,350000,317,"0","0","0","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-High","Old"
2,3,"one",1008,244000,242,"0","0","1","0","0","SINGLE_FAMILY","0",1963,"0","0",0,"Medium-Low","Old"
4,4,"two",3400,365500,108,"0","0","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
4,5,"two",4427,450999,102,"0","1","1","0","0","SINGLE_FAMILY","0",2010,"0","0",0,"Medium-High","Recent"
2,4,"one",1755,369900,211,"0","0","1","0","0","SINGLE_FAMILY","0",1953,"0","0",0,"Medium-High","Old"
4,4,"two",3249,795000,245,"0","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"High","Old"
2,3,"one",1376,350000,254,"0","0","1","0","0","SINGLE_FAMILY","0",1954,"0","0",0,"Medium-High","Old"
3,5,"two",2980,475000,159,"2","1","1","0","0","SINGLE_FAMILY","0",2011,"0","0",0,"Medium-High","Recent"
2,3,"one",1585,229000,144,"0","0","0","0","0","SINGLE_FAMILY","0",1967,"0","0",0,"Medium-Low","Old"
2,3,"one",1867,3e+05,161,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-Low","Recent"
2,4,"one",1491,399900,268,"0","0","0","0","0","SINGLE_FAMILY","0",1953,"0","0",0,"Medium-High","Old"
3,4,"two",2582,360000,139,"2","1","1","0","1","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-High","Recent"
2,3,"one",1300,269900,208,"0","0","1","0","0","SINGLE_FAMILY","0",1943,"0","0",0,"Medium-Low","Old"
4,5,"three or more",3867,460000,119,"0","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-High","Recent"
3,3,"one",3032,424000,140,"0","1","1","1","1","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-High","New"
4,4,"two",2687,499900,186,"2","1","1","0","1","SINGLE_FAMILY","0",1997,"0","0",0,"High","Recent"
2,3,"one",1564,239000,153,"2","1","1","0","0","SINGLE_FAMILY","0",1991,"0","0",0,"Medium-Low","Old"
1,3,"one",1272,129900,102,"0","0","0","0","0","SINGLE_FAMILY","0",1958,"0","0",0,"Low","Old"
3,3,"two",2293,391900,171,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
2,3,"one",2853,279900,98,"0","0","1","0","0","SINGLE_FAMILY","0",1974,"0","0",0,"Medium-Low","Old"
3,3,"two",3207,827500,258,"2","1","1","1","1","SINGLE_FAMILY","0",1997,"0","0",0,"High","Recent"
3,4,"two",2609,317000,122,"0","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-Low","New"
3,3,"one",2100,649000,309,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"High","Old"
4,3,"three or more",2165,425000,196,"2","1","1","1","0","TOWNHOUSE","0",2006,"0","0",0,"Medium-High","Recent"
3,4,"two",1824,315000,173,"2","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-Low","Recent"
3,5,"one",3627,749900,207,"3 or more","1","1","1","0","SINGLE_FAMILY","0",1989,"0","0",0,"High","Old"
2,3,"one",2174,375000,172,"2","1","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Medium-High","Old"
2,3,"one",1719,525000,305,"0","0","1","0","0","SINGLE_FAMILY","0",1925,"0","0",0,"High","Old"
9,6,"one",6774,749900,111,"0","1","1","0","1","SINGLE_FAMILY","0",1997,"0","0",1,"High","Recent"
3,4,"one",1821,175900,97,"0","0","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
1,3,"one",990,85000,86,"0","1","0","0","0","SINGLE_FAMILY","0",1949,"0","0",0,"Low","Old"
2,3,"one",1325,199900,151,"0","1","1","0","0","SINGLE_FAMILY","0",2013,"0","0",0,"Low","Recent"
4,5,"three or more",4038,650000,161,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"High","Old"
2,3,"two",2157,289900,134,"2","1","1","1","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-Low","Old"
3,4,"two",2778,342400,123,"2","1","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
3,4,"two",2500,358500,143,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
2,3,"one",1642,88600,54,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
4,5,"two",3098,595000,192,"0","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"High","Old"
4,4,"three or more",3137,550000,175,"0","1","1","0","1","SINGLE_FAMILY","0",1993,"0","0",0,"High","Old"
3,5,"two",3018,324900,108,"0","1","1","1","0","SINGLE_FAMILY","0",1990,"0","0",0,"Medium-Low","Old"
4,5,"one",4800,419900,87,"2","1","1","0","1","SINGLE_FAMILY","0",1992,"0","0",0,"Medium-High","Old"
2,3,"one",1320,117500,89,"0","0","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Low","Old"
4,5,"two",3300,995000,302,"0","0","0","0","0","SINGLE_FAMILY","0",1945,"0","0",1,"High","Old"
4,4,"two",3096,385000,124,"2","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-High","New"
4,5,"two",5965,6e+05,101,"3 or more","1","1","0","1","SINGLE_FAMILY","0",1995,"0","0",1,"High","Recent"
5,5,"two",3726,399999,107,"2","1","1","0","0","SINGLE_FAMILY","0",2009,"0","0",0,"Medium-High","Recent"
3,3,"two",1416,274900,194,"1","1","1","0","0","TOWNHOUSE","0",2005,"0","0",0,"Medium-Low","Recent"
3,4,"two",2168,340000,157,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
2,1,"two",1139,350000,307,"0","0","1","0","0","CONDO","0",1999,"0","0",0,"Medium-High","Recent"
3,2,"two",1386,259900,188,"0","0","1","1","0","TOWNHOUSE","0",1981,"0","0",0,"Medium-Low","Old"
3,3,"two",1340,425000,317,"0","0","0","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Medium-High","Old"
3,3,"two",2430,849900,350,"0","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"High","Recent"
3,4,"two",2645,299000,113,"0","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
1,3,"one",1760,325000,185,"0","0","0","0","0","SINGLE_FAMILY","0",1942,"0","0",0,"Medium-Low","Old"
4,4,"two",2598,295000,114,"2","1","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-Low","Old"
4,4,"two",3500,490000,140,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2021,"0","0",0,"High","New"
3,3,"one",2488,449000,180,"0","0","0","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-High","Old"
3,4,"two",2600,460000,177,"2","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"Medium-High","Recent"
3,5,"two",2528,349900,138,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
3,3,"one",1640,224900,137,"0","0","1","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
3,3,"two",1948,319000,164,"0","1","1","0","0","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-Low","Recent"
5,4,"three or more",3779,1200000,318,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",1,"High","New"
5,5,"two",6200,749000,121,"0","1","1","0","0","SINGLE_FAMILY","0",2013,"0","0",0,"High","Recent"
5,5,"two",5176,574900,111,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
3,4,"two",2488,365000,147,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
3,4,"two",2540,335000,132,"2","1","1","1","0","SINGLE_FAMILY","0",1988,"0","0",0,"Medium-High","Old"
4,5,"three or more",3823,675000,177,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
2,3,"one",1310,275000,210,"0","1","0","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"Medium-Low","Old"
4,4,"two",3328,524900,158,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
2,3,"two",1348,314900,234,"0","1","1","0","0","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-Low","Recent"
5,5,"two",6260,850000,136,"0","1","1","0","0","SINGLE_FAMILY","0",2012,"0","0",0,"High","Recent"
1,2,"one",1231,450000,366,"0","0","0","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Medium-High","Old"
3,5,"two",4000,550000,138,"0","1","1","1","0","SINGLE_FAMILY","0",1840,"0","0",1,"High","Historic"
1,2,"one",1195,72900,61,"0","0","0","0","0","SINGLE_FAMILY","0",1915,"0","0",0,"Low","Historic"
4,5,"two",3694,585000,158,"2","1","1","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"High","Old"
2,4,"one",1469,289900,197,"2","1","1","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Medium-Low","Old"
4,3,"one",3200,1199999,375,"0","1","0","0","1","SINGLE_FAMILY","0",2018,"0","0",1,"High","New"
1,3,"one",960,165000,172,"0","0","1","0","0","SINGLE_FAMILY","0",1957,"0","0",0,"Low","Old"
2,4,"one",1640,157900,96,"0","0","0","0","0","SINGLE_FAMILY","0",1974,"0","0",0,"Low","Old"
2,3,"two",1608,265000,165,"0","0","0","0","0","SINGLE_FAMILY","0",1969,"0","0",0,"Medium-Low","Old"
5,4,"two",3735,610000,163,"2","1","1","0","0","SINGLE_FAMILY","0",1991,"0","0",0,"High","Old"
4,5,"two",3696,449900,122,"2","1","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-High","Old"
3,3,"two",2580,442025,171,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
2,3,"one",1728,194900,113,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Low","Recent"
1,3,"one",840,354900,423,"0","0","0","0","0","SINGLE_FAMILY","0",1991,"0","0",1,"Medium-High","Old"
3,3,"one",1132,166000,147,"0","0","0","0","0","SINGLE_FAMILY","0",1922,"0","0",0,"Low","Historic"
2,3,"one",2970,6e+05,202,"0","0","0","0","0","SINGLE_FAMILY","0",1952,"0","0",0,"High","Old"
1,2,"one",1488,75000,50,"0","0","0","0","0","SINGLE_FAMILY","0",1932,"0","0",0,"Low","Old"
2,2,"one",1084,269000,248,"0","1","1","1","0","CONDO","0",1990,"0","0",0,"Medium-Low","Old"
5,5,"three or more",3694,750000,203,"2","1","1","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"High","Old"
2,3,"one",1440,87900,61,"0","0","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Low","Recent"
2,3,"one",1684,295000,175,"0","0","1","0","0","SINGLE_FAMILY","0",1956,"0","0",0,"Medium-Low","Old"
2,3,"one",1640,239997,146,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-Low","Recent"
1,2,"one",952,365000,383,"0","0","0","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-High","Old"
3,5,"three or more",2841,325000,114,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-Low","Recent"
3,3,"one",1352,149000,110,"0","0","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Low","Recent"
2,4,"one",1166,51300,44,"0","0","0","0","0","SINGLE_FAMILY","0",1918,"0","0",0,"Low","Historic"
4,4,"two",2040,399900,196,"0","1","0","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-High","Recent"
3,3,"three or more",2312,450000,195,"2","1","1","0","0","TOWNHOUSE","0",2000,"0","0",0,"Medium-High","Recent"
3,2,"two",1428,239900,168,"2","1","1","0","0","CONDO","0",1980,"0","0",0,"Medium-Low","Old"
5,5,"two",4708,985000,209,"2","1","1","0","0","SINGLE_FAMILY","0",1978,"0","0",0,"High","Old"
5,5,"two",5696,730000,128,"2","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"High","Recent"
2,3,"two",1536,280000,182,"0","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-Low","New"
2,3,"one",2905,375000,129,"0","1","1","1","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
1,2,"one",1598,219900,138,"0","0","0","0","0","SINGLE_FAMILY","0",1862,"0","0",1,"Low","Historic"
3,3,"two",2128,309900,146,"2","1","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-Low","Old"
1,3,"one",1345,42500,32,"0","1","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
2,3,"one",1447,206000,142,"0","0","1","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Low","Old"
3,5,"two",2474,335000,135,"1","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-High","Old"
4,4,"three or more",4396,725000,165,"2","1","1","1","1","SINGLE_FAMILY","0",1973,"0","0",0,"High","Old"
3,3,"one",1478,250000,169,"1","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Medium-Low","New"
4,3,"one",1160,425000,366,"1","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",1,"Medium-High","New"
3,5,"two",2720,1095000,403,"0","1","1","0","0","SINGLE_FAMILY","0",1940,"0","0",1,"High","Old"
3,4,"one",2280,305000,134,"2","1","1","0","0","SINGLE_FAMILY","0",2008,"0","0",0,"Medium-Low","Recent"
4,4,"two",1584,3e+05,189,"0","1","1","0","0","TOWNHOUSE","0",2007,"0","0",0,"Medium-Low","Recent"
2,2,"two",1962,457000,233,"2","1","1","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"Medium-High","Old"
3,4,"two",2373,320990,135,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-Low","New"
1,2,"two",1982,450000,227,"0","0","1","0","0","CONDO","0",1935,"0","0",0,"Medium-High","Old"
3,4,"three or more",3327,415000,125,"2","1","1","0","1","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-High","Recent"
3,5,"two",3028,287800,95,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
2,3,"one",2375,299900,126,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-Low","Recent"
3,3,"two",2120,490000,231,"0","0","0","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
3,3,"two",2152,375000,174,"2","1","1","0","0","SINGLE_FAMILY","0",2008,"0","0",0,"Medium-High","Recent"
3,5,"two",2654,6e+05,226,"2","1","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"High","Old"
3,3,"two",3150,850000,270,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"High","New"
1,2,"one",1024,189900,185,"0","0","0","0","0","SINGLE_FAMILY","0",1945,"0","0",0,"Low","Old"
3,4,"two",3970,450000,113,"2","1","1","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-High","Old"
5,4,"three or more",4128,950000,230,"2","1","1","0","0","TOWNHOUSE","0",2003,"0","0",0,"High","Recent"
5,7,"three or more",6748,1275000,189,"3 or more","1","1","1","1","SINGLE_FAMILY","0",2005,"0","0",1,"High","Recent"
3,2,"three or more",1281,340000,265,"1","1","1","0","0","TOWNHOUSE","0",2013,"0","0",0,"Medium-High","Recent"
2,3,"one",1192,357600,300,"0","0","1","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Medium-High","Old"
1,3,"one",1104,107000,97,"0","0","1","0","0","SINGLE_FAMILY","0",1901,"0","0",0,"Low","Historic"
2,3,"one",1458,129900,89,"0","0","0","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Low","Old"
2,3,"one",1624,159000,98,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
1,1,"one",795,269900,339,"0","1","1","0","0","CONDO","0",2008,"0","0",0,"Medium-Low","Recent"
5,9,"one",2500,750000,300,"0","0","0","0","0","SINGLE_FAMILY","0",1996,"0","0",1,"High","Recent"
4,5,"two",4207,6e+05,143,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
4,6,"two",4179,689900,165,"2","1","1","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"High","Old"
3,4,"two",2218,359900,162,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-High","Old"
5,6,"three or more",4821,850000,176,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"High","Recent"
2,3,"one",1593,379000,238,"0","1","0","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-High","Recent"
2,3,"one",936,185000,198,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Low","Old"
2,3,"one",1521,2e+05,131,"0","0","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"Low","Old"
